	2019-Dec	2018-Dec	2018-Nov	2019-Apr	2019-Aug	2019-Feb	2019-Jan	2019-Jul	2019-Jun	2019-Mar	2019-May	2019-Nov	2019-Sep	2020-Aug	2020-Dec	2020-Feb	2020-Jan	2020-Jul	2020-Mar	2020-Nov	2020-Oct	2020-Sep	2021-Apr	2021-Jan	2021-Jun	2021-Mar	2021-May
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__24024bp__000495||full	0.76824254	0.94367385	1.089345	0.5789864	6.510441	0.5364523	0.6760996	4.4089184	0.08616063	0.14572714	0.1329851	1.0062371	9.474115	0.83246446	2.534888	0.738699	1.1951325	0.42184395	0.60589296	2.6314952	3.0804055	1.9542227	0.25368088	1.8610966	0.2106472	0.5332064	0.18370341
2019-May-viral-fraction__viral-spades-short__as-yet-unknown__22304bp__000446||full	0	0	0	0	4.616655	0	0	4.401439	4.8461037	0	58.230373	0.04821683	0.8540222	0	0	0.11329179	0.08312861	0.04532046	0.065487966	0	0	0	0	0	0.16994298	0	0
2020-Dec-viral-fraction__viral-spades-short__as-yet-unknown__31695bp__000240||full	0.11813894	0.39528227	0.47896707	0	0	0.45794517	0.3527877	0	0	0.17319734	0	0	0	0.83276284	0.9314424	0.25665888	0.30882767	0	0.41671675	1.0097443	1.4752444	1.8502307	0.08417493	0.64010876	0	0.20225526	0
2021-Jan-viral-fraction__viral-spades-short__as-yet-unknown__34948bp__000226||full	10.804976	8.568974	9.702423	1.9629136	7.628971	6.4092865	7.937965	5.744155	5.8248653	7.9022555	5.3493266	7.9413986	10.062135	10.677623	26.829935	7.2794437	6.7250605	7.8971424	7.5150347	29.88571	58.088863	44.77115	14.961883	19.989546	9.667381	12.670981	9.879342
2020-Jan-viral-fraction__viral-spades-short__as-yet-unknown__96680bp__000010||full	0.122299716	0.07652137	0.04358937	0.73439753	0.03729357	2.094982	1.6283313	0.061078638	0.052197386	1.3838288	0.25900394	0	0	0	1.310308	3.1554003	2.7126696	0.044737488	6.603952	0.16705269	0	0	1.0750098	2.0181844	0.07776419	2.8735023	0.2731077
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__27301bp__000416||full	1.8589829	3.9219995	4.0145974	31.074472	3.3837852	11.157223	7.4885106	3.5405984	1.9012834	11.47798	4.616923	1.7000207	4.854272	4.455382	5.1385345	8.31133	6.955698	5.878908	15.5260725	3.123398	3.2989323	3.5831637	6.3799434	6.6931195	3.904188	9.508847	4.474719
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__37497bp__000264||full	1.2512132	4.194176	3.9401648	0	1.6135294	2.8560712	2.4240792	3.2533276	0.45756382	1.9556086	2.007918	2.1483057	0.83555627	1.5243708	0.44775072	0.88231385	1.095472	1.351678	0.57326156	0.56583256	0.6134937	1.2124891	1.1890403	0.6153653	0.58480024	0.8376208	1.1271374
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__46512bp__000165||full	0	0.24339002	0.9866613	0	0	0	0.17114526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-Oct-viral-fraction__viral-spades-short__as-yet-unknown__20887bp__000652||full	0	0.8794191	1.3394018	0	0	0	0.3755642	0	0	0.088859886	0	0	0	0.387176	2.3404846	0.4216695	0.24777253	0	0.56473416	1.2655727	1.7687854	2.549518	0.16781971	1.6099299	0.056002118	0.28823745	0.06272684
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__21826bp__000831||full	0.110196255	0.31133264	0.17807823	0.5062535	0.7159681	0.970676	1.0121897	0.337659	0.069292255	0.2802539	0.16450916	0.19238871	1.1378828	0	0.09601918	0.9671443	1.6237156	0.050775483	2.2926288	0	0.053669035	0.14985651	0.068451785	0.07630802	0	0	0
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__21078bp__000868||full	16.29903	3.741825	2.8173664	0.07506872	0.39629182	2.5019546	5.518102	0.31249508	0	0.7155801	0.06654898	16.647463	0.5592257	0.22394012	1.734703	6.626557	9.935957	0	0.35805216	1.9123356	2.4505718	2.9021006	0.31138983	1.1048162	0.21690579	0.27094263	0
2020-Jul-viral-fraction__viral-spades-short__as-yet-unknown__20232bp__000783||full	0.70374876	1.3442506	1.8859175	0	1.2919481	0.56158805	0.58753943	0.37289116	0	0.25052643	0.06668348	1.2369939	3.3010101	0.5852364	0.76754826	0.3477513	0.56056327	1.0060616	0.39416865	0.82952875	1.0737804	2.956894	0.19974288	0.8001383	0.0867147	0.49779972	0.14786558
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__21097bp__000967||full	0.5786475	19.671785	20.531008	1.1671481	0.20877899	4.3282084	5.99858	0.39228606	0.2646989	2.1135695	0.7229951	0.23921499	0.12350011	0.13360219	0.07214371	0.8720696	0.7588427	0.36491308	4.899201	0.07177569	0.0907609	0.111034356	0	0.09701856	0	0.093790255	0.043560196
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__41991bp__000208||full	0.17678352	20.991064	16.150131	3.0758498	0.06187739	9.313518	13.600016	0	0.12248212	2.0594966	0.344366	0.102921635	0.05783607	0	0	0.28327763	0.27983359	0	0.35257608	0	0	0	0	0.25039724	0	0	0
2019-Jun-viral-fraction__viral-spades-short__as-yet-unknown__40410bp__000119||full	0	0	0	0	0.3860687	0	0	1.6252567	85.84447	0	0.38597363	0	0	0.27668768	0	0	0	2.1793702	0.13360482	0	0	0.08716687	0	0	1.8542697	0	0
2021-Mar-viral-fraction__viral-spades-short__as-yet-unknown__35819bp__000172||full	2.5367012	8.202557	4.6273894	5.984666	0.7055216	4.4780164	8.665083	3.0255132	1.5524176	4.486104	8.951177	1.5290403	2.5532727	4.413377	6.2111325	3.8145726	0.8887736	5.983233	1.6777964	6.7246475	5.647916	2.7866795	9.694591	3.2010047	1.0203996	8.220069	3.0915718
2020-Jul-viral-fraction__viral-spades-short__as-yet-unknown__25562bp__000463||full	0.23025	0	0	0	0.4458238	0	0.14071172	1.0514356	0	0	0.11848772	0.19863178	0.32916263	0.704264	1.511067	0.45624933	0.38485128	1.5609345	0.37222257	1.065138	0.5956897	0.3163073	0.42213717	2.0227685	0.5491191	1.1117271	0.67645854
2019-Jun-viral-fraction__viral-spades-short__as-yet-unknown__39783bp__000123||full	0	0	0	0	0.7261472	0	0	0.9905725	22.536863	0	0.087164044	0	0.16727772	0.46204603	0	0	0	2.0792537	0.038325567	0	0	0.109637395	0	0	1.0269374	0	0
2020-Feb-viral-fraction__viral-spades-short__as-yet-unknown__18625bp__001134||full	0	4.760539	2.9842722	0.08151048	0	3.8931057	3.7481215	0	0.03668845	0.35361174	0.20117086	0	0	0	0	1.5297033	1.1960026	0	3.8372009	0	0	0	0	0	0	0	0
2020-Jan-viral-fraction__viral-spades-short__as-yet-unknown__21150bp__000811||full	0.47570866	0	0	0.083052866	0.34854814	0	0.036619183	0.1642283	0	0	0	0.5173506	0.6095194	0.10268627	0.12150833	0.807917	0.72282344	0.16959825	0.44256577	0.06838641	0.099206224	0.05751068	0.12587827	0.121414915	0.06863496	0.1514775	0.065641895
2019-Jan-viral-fraction__viral-spades-short__as-yet-unknown__31286bp__000431||full	2.6309967	1.7446337	1.8988366	12.975347	1.2251475	6.929623	5.289775	1.3951024	0.8247188	9.472078	3.1819541	1.661536	1.7445122	0.9902073	1.2205842	3.0494766	3.506672	1.4710166	3.631396	0.85976523	0.842356	1.1892216	2.0280828	1.5251987	0.7940261	2.8346286	1.7575938
2020-Jul-viral-fraction__viral-spades-short__as-yet-unknown__36181bp__000192||full	0	0	0	0	0.08917807	0	0	0	0	0	0	0	0.07973411	13.170439	2.1982577	0	0	12.166719	0	1.6922834	3.1238253	5.0538487	0.5309738	1.2436414	0.20393533	0.71339625	0.3226382
2020-Jan-viral-fraction__viral-spades-short__as-yet-unknown__79342bp__000021||full	0.40723413	2.6959212	2.8209207	0	0	1.0710756	2.0563943	0	0	0.26570424	0	0	0	0	1.6376882	2.3959062	2.5468512	0	1.6719149	0.37666503	0	0	0.15460272	1.1222311	0	0.33394957	0
2020-Nov-viral-fraction__viral-spades-short__as-yet-unknown__26695bp__000456||full	0.4382634	0.69737935	0.5583674	0.41466796	0.058130533	0.4739265	0.8318372	0	0.04470219	0.25862953	0.09606008	0.1433297	0.06687745	0.77626866	1.7553835	0.51381856	0.42926395	1.646496	0.18968923	1.2082283	0.23501065	0.3837164	0.41036198	0.7161597	0.7768639	0.21529509	0.4431117
2019-Jun-viral-fraction__viral-spades-short__as-yet-unknown__12514bp__001485||full	0	0.0802294	0.059360743	0	11.714732	0	0	10.786495	3.4882314	0	5.0553308	0.07356074	1.3047152	0.96477836	0.07756925	0.092570074	0.15078245	3.5130336	0.1253968	0.12645262	0.3426972	1.8037621	0	0.060228866	0	0	0
2020-Sep-viral-fraction__viral-spades-short__as-yet-unknown__29581bp__000274||full	0.083399296	0.20204309	0.17398708	0.84361744	0.78017884	0.52561414	0.3161876	1.1909959	0.107030556	0.240532	0.16233209	0.059525654	0.5055867	0.18343545	0.81817913	0.3523011	0.3507804	0	0.7950187	1.4897904	1.9335625	3.2390184	0.08786809	0.66088265	0.0792017	0.25132102	0.09102933
2019-Jul-viral-fraction__viral-spades-short__as-yet-unknown__36419bp__000160||full	0.16495731	0.45070633	0.5854284	0	10.403592	0	0.23593523	19.971985	0	0	0	0.50089073	12.442928	10.489538	0.45529786	0.12685488	0.36404422	0	0.1679966	1.0866776	2.1632564	8.311081	0.04938212	0.3438301	0	0.07372439	0
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__14383bp__001800||full	0.3129762	0	0	0	0.82290155	0	0	0.25077567	0	0	0	0.16392058	0.23636362	0	0	0.27084586	0.2315868	0	0.23319684	0	0	0	0	0	0	0	0
2018-Dec-viral-fraction__viral-spades-short__as-yet-unknown__33023bp__000382||full	0.737376	22.105045	36.373802	0.47068253	0.9063105	8.564255	9.391321	0.46022084	0.30350477	2.29726	0.7885699	0.76589316	2.0561945	1.3016449	2.1632159	0.68425465	0.81801695	0.22395153	1.2815943	3.4434128	4.190145	4.7001944	0.32601023	1.4993165	0.29283145	0.9226079	0.35535085
2020-Sep-viral-fraction__viral-spades-short__as-yet-unknown__16914bp__000980||full	1.2256601	0.52792096	0.6121154	6.110602	1.4074339	0.55089504	0.73253894	0.6616471	0.46150705	0.52887946	0.88820225	1.4024814	2.942508	0.47469988	43.62117	2.7984612	2.0600626	0.634554	3.4283602	47.55029	85.67802	28.456722	5.549083	26.98242	6.2158775	8.325368	5.598049
2019-Mar-viral-fraction__viral-spades-short__as-yet-unknown__30831bp__000450||full	0.69634396	0.37020367	0.3117659	3.670678	0.19269896	1.5415504	1.3260361	0.14073092	0.8039707	2.124197	0.22204332	0.5581385	0.21445125	0.12476367	0.9872986	4.2754645	2.4357283	0.34049293	2.7585037	0.22258317	0.13510902	0.101983406	1.0293139	1.2151612	0.39899293	1.1276774	0.44963312
2020-Dec-viral-fraction__viral-spades-short__as-yet-unknown__43521bp__000121||full	0.049519286	1.3665484	1.2320426	0.10388086	0.18614376	1.3530649	1.220323	0.24982186	0.27733082	0.37137428	0.57972825	0	0.16192433	0.21259199	11.6382475	0.6993837	0.6737284	0.1786672	3.9243357	11.502693	15.750175	3.641787	4.3183694	14.768768	2.534415	6.436839	2.0611331
2020-Oct-viral-fraction__viral-spades-short__as-yet-unknown__41279bp__000124||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2426766	0	0	0	0.06710631	3.252832	5.850616	0	0	0.70725745	0	0.06847817	0
2021-Apr-viral-fraction__viral-spades-short__as-yet-unknown__56643bp__000040||full	27.585075	1.6476433	1.1506723	0.114656754	0.37939417	1.7575054	1.3182648	0.22143275	0.21598898	2.1651735	1.0196308	25.573492	0.41819742	0.25165343	0.2250822	9.474608	12.3956785	0.6682272	2.386501	0.13691893	0.14852001	0.12676702	10.470015	0.37481052	2.1911037	1.8798515	6.6179485
2019-Jun-viral-fraction__viral-spades-short__as-yet-unknown__32953bp__000173||full	0.45934692	0.07559293	0.09828081	0.10989537	7.9659863	0	0.16205344	3.012506	11.186251	0.09900976	0	0.4676048	3.5756118	1.1543555	0.4762647	1.4190131	1.3779637	0.6799222	1.195572	0.317538	0.49050337	0.8863824	0	0.29418737	0	0.1372473	0
2020-Sep-viral-fraction__viral-spades-short__as-yet-unknown__31402bp__000240||full	0.17225622	0.18529947	0.20765284	0	20.063194	0	0.14396624	3.5963051	0.28895387	0	0	0.50158674	7.342295	1.4141148	0.99399304	0.23777702	0.62004125	0.14022969	0.422473	1.681007	4.2594094	40.577442	0.15827784	0.9021879	0	0.29439753	0
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__29783bp__000384||full	0	0	0.056832284	0	26.21019	0	0	0.5844437	0	0	0	0.08506684	2.0429425	4.6920543	0	0	0.090487994	0	0	0	0.14156862	1.5596337	0	0	0	0	0
2018-Dec-viral-fraction__viral-spades-short__as-yet-unknown__35920bp__000309||full	0	1.7054935	0.5382517	0	0	0	0.36981368	0	0	0.053927958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2865775	0	0
2019-Jul-viral-fraction__viral-spades-short__as-yet-unknown__176261bp__000001||full	0.03669303	0	0	0	2.4844174	0	0	6.7217784	0.48637077	0	0.050746042	0.113678075	0.44042403	0.47454885	0	0	0	0.1147377	0	0.15396187	0.12814015	0.11416981	0	0	1.426858	0	0.14208563
2020-Nov-viral-fraction__viral-spades-short__as-yet-unknown__31229bp__000321||full	0.17229919	0.16623525	0.30725786	0	0.29868335	0	0.11689639	0.10735873	0	0.09945652	0.06789997	0.35333973	0.19029133	0.16327852	1.0396355	0.16076656	0.09536765	0.43928868	0.1543326	1.3129008	0.33166632	0.09587134	0.24339695	0.7729188	0.18609783	0.40333608	0.11374578
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__24010bp__000610||full	0	0	0	0	1.3497128	0	0	1.0924428	18.33943	0	0.31206286	0	0.24335887	0.97425437	0	0	0	4.969461	0.06309319	0	0	0.22589365	0	0	73.60736	0	3.9011836
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__27430bp__000503||full	4.409419	1.4993576	1.8577367	1.5068376	0.028318424	1.3320847	1.8358661	0.056796946	0.19682215	0.73410356	0.4915604	3.432669	1.5011514	0.097385965	9.709422	6.024858	3.8368926	0.25825948	4.2381105	8.375602	16.33061	15.719079	0.8443701	5.735874	0.6665769	3.8926518	1.9227856
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__22304bp__000873||full	0.12831688	6.994095	8.89574	12.615242	0.34233242	3.6297686	2.8614204	0.28633967	0.38455895	1.2770249	1.1593927	0.20130852	0.3713639	0.08724464	0	1.124457	1.939097	0.067296214	1.9691426	0	0	0.20575644	0.09987778	0.07654009	1.9553319	0	0
2019-Mar-viral-fraction__viral-spades-short__as-yet-unknown__46658bp__000178||full	3.5402863	7.7744665	9.185513	1.5234207	3.084129	8.229189	7.056949	3.8473141	1.0993834	5.947599	3.373129	4.296638	4.649119	2.3585873	2.7475588	3.6428337	3.6743147	2.7079844	4.317768	3.0909014	3.3377123	3.541819	2.8188758	3.2799718	1.8734804	3.3411179	3.5189576
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__31926bp__000297||full	0.22077161	0.4227316	0.43660906	2.7386415	0.52754766	0.7678258	0.6264751	0.43419564	0.155512	0.75849336	0.35447952	0.17556731	0.7502765	0.7135206	0.6308062	0.5909629	0.5703359	0.8037926	2.1742196	0.481293	0.53276205	0.96936333	1.0990224	0.65626067	0.82591814	1.055256	0.6638915
2019-Jun-viral-fraction__viral-spades-short__as-yet-unknown__33493bp__000167||full	0.20156011	0.24851112	0.27745026	0	1.743742	0	0.17309579	2.9610767	7.4935145	0.057356082	1.0969552	0.42852554	0.61050886	3.0895355	0.33747557	0.59898525	0.4631794	3.901535	0.16813974	0.3801304	0.9376876	1.1992936	0.15597184	0.2966565	7.6829863	0.084318	0.40335113
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__70300bp__000044||full	14.2126465	11.910754	17.912897	0.047743414	0.07297677	1.2709448	3.718181	0	0.053659018	1.7277303	0.07747105	31.48755	0.15302856	1.637789	14.745016	5.7004395	3.2449934	0.75488	1.1212515	23.45731	22.07539	2.2338917	0.83924663	4.9824424	0.23768225	2.4431481	1.4550122
2019-May-viral-fraction__viral-spades-short__as-yet-unknown__29303bp__000244||full	0.6213175	0.22583152	0.23075832	2.8167412	1.7377057	1.512528	0.7916032	2.0349233	0.3170838	3.2634766	1.3526055	0.6101629	2.3192341	0.18172178	0.36807856	1.242569	1.0756845	0.27265805	1.3890951	0.16561706	0.123381935	0.20475784	2.6077166	1.0060897	0.4689623	1.3900788	0.8984225
2018-Dec-viral-fraction__viral-spades-short__as-yet-unknown__33185bp__000375||full	0.6166516	2.5366645	3.5755525	0.11314041	1.6791979	2.0518658	1.8524308	2.7020667	2.4900365	0.5706733	1.0811914	1.4548047	2.1902795	0.80185574	1.1138471	2.4531538	1.7082974	1.2254109	1.6635692	1.0401926	0.9522035	0.38559398	1.0968832	1.5271504	7.053388	1.1928377	2.9502022
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__34666bp__000291||full	0	0	0	0	0	0	0	0	0	0.085732065	0.0719341	0	0	0.075528845	0.12252685	1.5818547	0.7288945	0.25928405	3.79853	0	0	0	1.5315244	0.25812584	0.4441174	0.6978451	0.9200824
2020-Jul-viral-fraction__viral-spades-short__as-yet-unknown__22682bp__000609||full	0.15299445	0.13564566	0.19229162	0	11.636724	0	0.12308262	5.7332263	0	0	0	0.27722204	2.6078358	24.074928	0.4079782	0.1856975	0.1563784	25.221663	1.5447686	0.8610659	2.687576	9.8595915	0	0.26047227	0	0.082162105	0
2020-Jul-viral-fraction__viral-spades-short__as-yet-unknown__33190bp__000251||full	0	0	0	0.44675782	0	0	0.05021644	0	0	0.22946976	0.089397565	0	0	0.19359465	1.0202605	4.561964	1.4398651	1.009072	10.658461	0.13429512	0.04021676	0.068706736	5.632696	3.4251916	1.2666382	7.0933013	2.5997036
2020-Aug-viral-fraction__viral-spades-short__as-yet-unknown__19355bp__000560||full	0.089433655	0.105657086	0.17447925	0	8.209116	0	0.060023703	3.2468126	0	0	0	0.20839477	5.640506	47.724873	0.26384816	0.08556527	0.164881	0	0.13362339	0.4448669	1.6540135	14.399908	0.12963736	0.20093803	0	0	0
2020-Oct-viral-fraction__viral-spades-short__as-yet-unknown__19656bp__000757||full	0.24554561	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5691228	0.6875768	0.39995593	0	0.29714522	2.1831567	1.0611812	0.109152615	0.05311046	1.5975496	0	0.16291511	0
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__16252bp__001440||full	2.1544576	5.4250536	7.990542	0.070802025	20.411085	0.5642552	1.0148109	1.7479136	0	0.10548789	0	7.103654	2.4518094	6.2436857	0.80662966	1.524001	3.592994	1.969531	0.3721376	2.4424527	5.753943	27.272726	0	0.4513093	0	0.08529326	0
2019-Jul-viral-fraction__viral-spades-short__as-yet-unknown__133761bp__000002||full	0.797466	0.06987693	0.048711423	0	10.969332	0	0.059990235	16.009985	73.48749	0.08984685	0.5748669	3.6333418	2.0561724	4.002244	1.5699104	0.46355394	0.2394975	7.254398	0.18195437	4.7257	2.3649166	0.6068161	0.9569023	0.9291718	7.0283465	0.4663386	3.174277
2019-Jan-viral-fraction__viral-spades-short__as-yet-unknown__42317bp__000190||full	1.6644293	4.6071243	3.8287048	7.4111905	1.1819788	7.9811554	8.695916	1.8690239	0.7909272	2.5195737	1.7661362	0.9501683	1.3579841	0.5505989	6.20952	3.567037	3.9286518	0.8280856	1.5063492	4.008443	1.2414465	0.76199377	1.3688773	6.426824	1.5655564	2.1306183	1.0652777
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__15164bp__001768||full	0.44619656	0.19923118	0.18226993	1.1005231	0.18011686	1.2681341	0.7115213	0.067293674	0.17603981	0.6646289	0.35885644	0.3226126	0.45184928	0.07390046	0.35715157	2.0846179	4.554743	0.045517065	8.493096	0.18245229	0.083965845	0.29531947	0.24568379	0.4332001	0	0.33142775	0
2019-Jul-viral-fraction__viral-spades-short__as-yet-unknown__18539bp__000772||full	0.05880244	0.10228042	0.09084228	0	5.3861785	0	0.05489059	4.973433	0.3513482	0	0	0.09594826	2.935724	1.1508818	0.05651752	0	0.08199445	0.059249233	0	0.07644441	0.15657626	0.8738035	0	0	0	0	0
2020-Feb-viral-fraction__viral-spades-short__as-yet-unknown__39976bp__000163||full	0.1335373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6595033	3.4181495	0	1.3907447	0	0	0	0	0	0	0	0
2020-Jul-viral-fraction__viral-spades-short__as-yet-unknown__45808bp__000104||full	0.03662633	0.070979215	0	0	0.40949082	0	0	0.15582012	0	0	0.13176589	0.062814094	0.06918226	0.47589272	0	0	0	2.1964915	0	0	0.11789792	0.74966997	0	0	0	0	0
2021-Jun-viral-fraction__viral-spades-short__as-yet-unknown__20091bp__000410||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20928897	0	0	0	0.9052306	0	0.054111805	0.16374373	0.23363769	0	0	48.168175	0	1.9464496
2020-Nov-viral-fraction__viral-spades-short__as-yet-unknown__19469bp__000950||full	3.1823132	0.16135219	0.20137478	0	0.318421	0	0.14291368	0.29430526	0	0	0	2.9132721	0.76296216	0.41944888	0.933496	2.7535896	3.3342786	0.5481538	0.21506898	0.99705404	1.0467042	1.247035	0.081643045	0.5198726	0.13730162	0.12850787	0.08385218
2020-Feb-viral-fraction__viral-spades-short__as-yet-unknown__28009bp__000444||full	8.633932	1.376923	1.1689909	0	3.3764336	1.3819695	0.9877444	1.9120551	1.2431577	0.67579883	1.6513226	9.750975	1.006527	0.8174692	5.8446126	7.1414113	7.6675844	1.0422299	2.0511038	8.870231	13.876199	1.9603355	2.574626	6.016813	1.9601158	2.7392101	2.454972
2021-Mar-viral-fraction__viral-spades-short__as-yet-unknown__90032bp__000010||full	7.280754	3.533912	2.4439492	28.73765	3.1274617	18.632143	14.763997	5.3468347	3.5659873	22.619776	4.259253	3.5326984	4.2944574	3.7871847	5.4420505	13.63671	15.584542	6.1483927	9.37661	3.7337465	1.7624521	3.481294	19.797146	6.4063616	4.167594	16.96777	12.550267
2020-Jul-viral-fraction__viral-spades-short__as-yet-unknown__31496bp__000288||full	0.23944275	0.1477847	0.08061049	0	2.3380098	0	0	3.5297987	18.013361	0	0.071055	1.6712406	2.0035331	4.790211	1.3045386	0.36508694	0.48091546	15.484493	1.9670067	4.3007164	7.779241	12.387257	1.3441308	2.095194	29.49255	0.8218413	46.324318
2019-Mar-viral-fraction__viral-spades-short__as-yet-unknown__102096bp__000035||full	0.10008513	0.043914746	0.04021129	5.7890496	0.16076742	4.268844	4.2630715	0.24225768	0.28923017	4.901048	0.92822105	0.073898755	0.1634513	0.23121741	1.4282233	1.8098747	2.651138	0.43933967	1.7908009	0.26374674	0.06239676	0.12955528	2.5402482	1.4187276	0.36123723	1.6526113	1.0564337
2020-Oct-viral-fraction__viral-spades-short__as-yet-unknown__22130bp__000583||full	0	0.08777812	0	0	0	0	0	0	0	0	0	0	0	0.49952066	0.16445652	0	0	0	0	0.9136078	1.8242836	0.7087621	0.13024452	0.45738173	0	0	0
2021-Mar-viral-fraction__viral-spades-short__as-yet-unknown__31826bp__000228||full	0	0	0	0	0	0	0	0	0	0.11895723	0.18251958	0	0	0	0.07583483	0	0	0.042309336	0.060749657	0	0	0	2.5471246	0.49533325	0.38537058	1.9010128	1.0595171
